            Date Decred - Tweets
956   2012/08/14  1.436         
957   2012/08/15  1.23          
958   2012/08/16  1.709         
959   2012/08/17  1.948         
960   2012/08/18  1.333         
961   2012/08/19  2.222         
962   2012/08/20  1.504         
963   2012/08/21  2.188         
964   2012/08/22  2.324         
965   2012/08/23  1.743         
966   2012/08/24  1.675         
967   2012/08/25  1.641         
968   2012/08/26  1.265         
969   2012/08/27  1.777         
970   2012/08/28  1.06          
971   2012/08/29  1.333         
972   2012/08/30  1.128         
973   2012/08/31  1.401         
974   2012/09/01  0.889         
975   2012/09/02  1.06          
976   2012/09/03  1.401         
977   2012/09/04  1.128         
978   2012/09/05  3.418         
979   2012/09/06  3.076         
980   2012/09/07  2.324         
981   2012/09/08  1.846         
982   2012/09/09  1.982         
983   2012/09/10  1.47          
984   2012/09/11  1.367         
985   2012/09/12  1.265         
986   2012/09/13  1.367         
987   2012/09/14  1.47          
988   2012/09/15  1.846         
989   2012/09/16  1.504         
990   2012/09/17  1.094         
991   2012/09/18  1.504         
992   2012/09/19  1.982         
993   2012/09/20  1.265         
994   2012/09/21  1.162         
995   2012/09/22  1.265         
996   2012/09/23  1.23          
997   2012/09/24  1.47          
998   2012/09/25  1.367         
999   2012/09/26  1.709         
1000  2012/09/27  1.333         
1001  2012/09/28  1.504         
1002  2012/09/29  0.957         
1003  2012/09/30  1.436         
1004  2012/10/01  1.726         
1005  2012/10/02  1.658         
1006  2012/10/03  1.509         
1007  2012/10/04  1.106         
1008  2012/10/05  1.411         
1009  2012/10/06  1.152         
1010  2012/10/07  1.357         
